id_ruelle,arrondissement,limite_1,limite_2,longueur_m,largeur_m,type_surface,amenagement_vert,condition_surface,condition_drainage,cote_globale,commentaires
104003509,Rosemont - La Petite-Patrie,5e avenue,4e avenue,26,3.7,Asphalte,0,Très bon,Très bon,0.5,
104003510,Rosemont - La Petite-Patrie,6e ave,5e ave,26,3.7,Asphalte,0,Très bon,Très bon,0.5,
104006248,Villeray - St-Michel - Parc-Extension,boulevard Crémazie Est,rue de Liège Est,123,4.9,Asphalte,0,Très bon,Bon,1.5,
104006249,Villeray - St-Michel - Parc-Extension,rue de Liège Est,rue Leman,140,4.3,Béton,0,Très bon,Bon,1.5,
104006250,Villeray - St-Michel - Parc-Extension,rue Jarry Est,boulevard Crémazie Est,147,4.2,Asphalte,0,Bon,Très bon,2.5,Revêtement mixte asphalte et gravier
104006251,Villeray - St-Michel - Parc-Extension,7e avenue,avenue Émile-Journault,171,3.7,Béton,0,Très bon,Très bon,0.5,Revêtement mixte asphalte et béton
104006252,Villeray - St-Michel - Parc-Extension,rue Molière,avenue Casgrain,118,5.4,Béton,1,Bon,Très bon,2,Ruelle identifiée verte - Bollards au centre de la ruelle
104006253,Villeray - St-Michel - Parc-Extension,rue Jarry Est,rue Gounod,161,4,Béton,0,Bon,Bon,2,
104006254,Villeray - St-Michel - Parc-Extension,rue Everett,rue De Castelnau Est,138,4.6,Asphalte,0,Mauvais,Passable,4,Revêtement mixte asphalte et de béton
104006255,Villeray - St-Michel - Parc-Extension,rue Gounod,rue Jarry Est,168,3.8,Béton,0,Bon,Très bon,2,Revêtement mixte asphalte et béton
104006256,Villeray - St-Michel - Parc-Extension,rue Gounod,rue du Rosaire,153,4.3,Béton,0,Bon,Bon,2.5,
104006257,Villeray - St-Michel - Parc-Extension,rue Everett,rue De Castelnau Est,138,4.7,Asphalte,0,Mauvais,Passable,4,Revêtement mixte asphalte et de béton
104003308,Rivière-Des-Prairies - Pointe-Aux-Trembles,15e avenue (P.-A.-T.),16e avenue (P.-A.-T.),28,4.6,,,,,,Ruelle sans revêtement (gravier)
104003309,Rivière-Des-Prairies - Pointe-Aux-Trembles,15e avenue (P.-A.-T.),16e avenue (P.-A.-T.),28,4.6,Asphalte,0,Très bon,Très bon,1.5,
104006068,Villeray - St-Michel - Parc-Extension,rue Chambord,rue De Normanville,41,4.6,Asphalte,1,Très bon,Très bon,0.5,Ruelle identifiée verte
104006258,Villeray - St-Michel - Parc-Extension,rue Jarry Est,rue D'Hérelle,201,3.3,Béton,0,Très bon,Très bon,0.5,
104006259,Villeray - St-Michel - Parc-Extension,rue Guizot Est,rue de Liège Est,183,3.6,Asphalte,0,Très bon,Très bon,0.5,
104006260,Villeray - St-Michel - Parc-Extension,Rue villeray,rue Juillet,116,5.8,Asphalte,0,Bon,Très bon,2,
104006261,Villeray - St-Michel - Parc-Extension,rue Jean-Rivard,25e avenue,191,3.5,,,,,,Ruelle sans revêtement (gravier)
104006262,Villeray - St-Michel - Parc-Extension,avenue Ball,rue Saint-Roch,184,3.7,Béton,0,Très bon,Très bon,0.5,
104006263,Villeray - St-Michel - Parc-Extension,rue Saint-Roch,avenue Ball,188,3.7,Béton,0,Très bon,Très bon,0.5,
104006264,Villeray - St-Michel - Parc-Extension,rue Faillon Est,rue De Castelnau Est,141,4.9,Béton,0,Très bon,Passable,2,
104006265,Villeray - St-Michel - Parc-Extension,avenue Beaumont,rue Jean-Talon Ouest,192,3.6,Béton,1,Très bon,Très bon,0.5,
104006266,Villeray - St-Michel - Parc-Extension,rue Sagard,rue Tillemont,181,3.9,Béton,0,Très bon,Très bon,0.5,
104006267,Villeray - St-Michel - Parc-Extension,rue Jarry Est,rue Mistral,133,5.3,,,,,,Ruelle sans revêtement (gravier)
104006268,Villeray - St-Michel - Parc-Extension,rue De Castelnau Est,rue Jules-Verne,142,5,Asphalte,1,Très bon,Très bon,0.5,Ruelle identifiée verte
104006076,Villeray - St-Michel - Parc-Extension,avenue De Gaspé,avenue Casgrain,32,6.1,Béton,0,Très bon,Très bon,0.5,
104006077,Villeray - St-Michel - Parc-Extension,avenue Bloomfield,avenue De L'Épée,53,3.7,Béton,0,Bon,Très bon,2,Revêtement mixte béton et asphalte
104006078,Villeray - St-Michel - Parc-Extension,rue Everett,rue Jean-Talon Est,30,6.5,Béton,0,Bon,Très bon,2,
104006079,Villeray - St-Michel - Parc-Extension,rue Durocher,rue Hutchison,36,5.5,Béton,0,Très bon,Très bon,0.5,
104006080,Villeray - St-Michel - Parc-Extension,rue de Liège Est,rue Leman,44,4.5,Béton,0,Très bon,Très bon,0.5,
104006270,Villeray - St-Michel - Parc-Extension,boulevard Saint-Laurent,rue Villeray,205,3.5,Béton,0,Très bon,Très bon,0.5,
104006271,Villeray - St-Michel - Parc-Extension,rue Jarry Est,boulevard Crémazie Est,182,3.9,Béton,0,Très bon,Très bon,1.5,
104006272,Villeray - St-Michel - Parc-Extension,rue Leman,rue Mistral,167,4.3,Asphalte,0,Passable,Passable,4,Revêtement mixte asphalte et béton
104006273,Villeray - St-Michel - Parc-Extension,rue Jarry Ouest,avenue d'Anvers,184,3.9,Béton,0,Très bon,Très bon,0.5,
104006274,Villeray - St-Michel - Parc-Extension,rue Jarry Est,autoroute 40,171,4.2,Béton,0,Très bon,Bon,1.5,
104006275,Villeray - St-Michel - Parc-Extension,rue Jarry Est,rue Tillemont,195,3.7,Béton,0,Très bon,Bon,1.5,
104006276,Villeray - St-Michel - Parc-Extension,rue de Louvain Est,rue Champdoré,214,3.4,,,,,,Ruelle sans revêtement (gravier)
200401099,Plateau - Mont-Royal,avenue Papineau,rue Gauthier,42,3.8,Asphalte,0,Très bon,Très bon,0.5,Construction à proximité affectant la condition de la chaussée
104003712,Rosemont - La Petite-Patrie,25e avenue,26e avenue,27,4.2,Béton,0,Très bon,Très bon,0.5,
104003713,Rosemont - La Petite-Patrie,8e avenue,7e avenue,27,4.3,Asphalte,0,Passable,Bon,3,
104003714,Rosemont - La Petite-Patrie,23e avenue,24e avenue,28,4.1,Béton,0,Très bon,Très bon,0.5,
104003715,Rosemont - La Petite-Patrie,26e avenue,25e avenue,31,3.6,Asphalte,0,Bon,Très bon,2,
104003716,Rosemont - La Petite-Patrie,avenue Jeanne-d'Arc,avenue Charlemagne,28,4.1,Béton,0,Très bon,Mauvais,2.5,Obstruction majeure d'un puisard
104003717,Rosemont - La Petite-Patrie,avenue De Lorimier,rue de Bordeaux,26,4.5,Béton,0,Très bon,Très bon,1.5,
104003916,Rosemont - La Petite-Patrie,1re avenue,2e avenue,35,3.8,Asphalte,0,Très bon,Très bon,0.5,
104003917,Rosemont - La Petite-Patrie,avenue d'Orléans,avenue Bourbonnière,29,4.6,Béton,1,Très bon,Très bon,0.5,
104003918,Rosemont - La Petite-Patrie,18e avenue,rue Henri-Deslongchamps,31,4.3,Béton,0,Très bon,Très bon,0.5,
104003919,Rosemont - La Petite-Patrie,avenue De Gaspé,rue Alma,25,5.4,Asphalte,0,Passable,Bon,3.5,
104003920,Rosemont - La Petite-Patrie,18e avenue,17e avenue,33,4.1,Béton,0,Très bon,Très bon,0.5,
104003921,Rosemont - La Petite-Patrie,16e avenue,,29,4.6,Asphalte,0,Bon,Mauvais,3,
104003922,Rosemont - La Petite-Patrie,28e avenue,27e avenue,29,4.6,Béton,0,Bon,Très bon,2,
104003511,Rosemont - La Petite-Patrie,9e avenue,8e avenue,25,3.8,Béton,0,Très bon,Très bon,0.5,Bac à fleurs à l'entrée de la ruelle
104003512,Rosemont - La Petite-Patrie,5e ave,4e avenue,26,3.7,Béton,0,Bon,Passable,2.5,
104003513,Rosemont - La Petite-Patrie,rue de Bordeaux,rue Chabot,28,3.5,Béton,0,Très bon,Très bon,1.5,
104003514,Rosemont - La Petite-Patrie,-9e avenue,8e avenue,26,3.6,Asphalte,0,Très bon,Très bon,0.5,
104003515,Rosemont - La Petite-Patrie,3e avenue,2e avenue,26,3.6,Asphalte,1,Très bon,Très bon,0.5,Bac à fleurs à l'entrée de la ruelle
104003516,Rosemont - La Petite-Patrie,13e avenue,rue Lafond,27,3.5,Asphalte,0,Bon,Très bon,2,
104003517,Rosemont - La Petite-Patrie,10e avenue,9e,27,3.5,Béton,0,Passable,Bon,3.5,Revêtement mixte asphalte et béton
104003518,Rosemont - La Petite-Patrie,5e ave,4e av,27,3.6,Asphalte,0,Très bon,Très bon,0.5,
104003519,Rosemont - La Petite-Patrie,avenue Papineau,rue Marquette,17,5.7,Béton,1,Passable,Bon,3,
104003718,Rosemont - La Petite-Patrie,rue Gilford,boulevard Saint-Joseph Est,31,3.7,Béton,0,Très bon,Très bon,1.5,
104003719,Rosemont - La Petite-Patrie,29e avenue,30e avenue,30,3.9,Béton,0,Très bon,Très bon,0.5,
104003720,Rosemont - La Petite-Patrie,24e avenue,23e avenue,28,4.2,Béton,0,Très bon,Très bon,0.5,
104003721,Rosemont - La Petite-Patrie,24e avenue,23e avenue,29,4,Béton,0,Très bon,Très bon,0.5,
104003310,Rivière-Des-Prairies - Pointe-Aux-Trembles,15e avenue (P.-A.-T.),16e avenue (P.-A.-T.),28,4.6,Béton,0,Très bon,Très bon,1.5,
104003311,Rivière-Des-Prairies - Pointe-Aux-Trembles,3e avenue (P.-A.-T.),4e avenue (P.-A.-T.),30,4.3,,,,,,Ruelle sans revêtement (gravier)
104003312,Rivière-Des-Prairies - Pointe-Aux-Trembles,16e avenue (P.-A.-T.),15e avenue (P.-A.-T.),29,4.6,,,,,,Ruelle sans revêtement
104003313,Rivière-Des-Prairies - Pointe-Aux-Trembles,6e avenue (P.-A.-T.),7e avenue (P.-A.-T.),31,4.3,,,,,,Ruelle sans revêtement (gravier)
104003314,Rivière-Des-Prairies - Pointe-Aux-Trembles,5e avenue (P.-A.-T.),6e avenue (P.-A.-T.),31,4.3,,,,,,Ruelle sans revêtement (gravier)
104003315,Rivière-Des-Prairies - Pointe-Aux-Trembles,4e avenue (P.-A.-T.),5e avenue (P.-A.-T.),31,4.3,,,,,,Ruelle sans revêtement (gravier)
104003316,Rivière-Des-Prairies - Pointe-Aux-Trembles,5e avenue (P.-A.-T.),6e avenue (P.-A.-T.),31,4.3,,,,,,Ruelle sans revêtement (gravier)
104003317,Rivière-Des-Prairies - Pointe-Aux-Trembles,4e avenue (P.-A.-T.),5e avenue (P.-A.-T.),31,4.3,,,,,,Ruelle sans revêtement (gravier)
104003318,Rivière-Des-Prairies - Pointe-Aux-Trembles,5e avenue (P.-A.-T.),6e avenue (P.-A.-T.),31,4.3,,,,,,Ruelle sans revêtement (gravier et végétation)
104003319,Rivière-Des-Prairies - Pointe-Aux-Trembles,3e avenue (P.-A.-T.),4e avenue (P.-A.-T.),32,4.3,,,,,,Ruelle sans revêtement (gravier)
104003320,Rivière-Des-Prairies - Pointe-Aux-Trembles,5e avenue (P.-A.-T.),6e avenue (P.-A.-T.),32,4.3,,,,,,Ruelle sans revêtement (terre et végétation)
104003520,Rosemont - La Petite-Patrie,14e avenue,rue Lafond,27,3.6,Béton,0,Très bon,Très bon,0.5,
104006269,Villeray - St-Michel - Parc-Extension,rue du Rosaire,Rue villeray,97,7.3,Asphalte,0,Très bon,Très bon,0.5,
104003321,Rivière-Des-Prairies - Pointe-Aux-Trembles,rue Prince-Albert,rue Notre-Dame Est,31,4.4,,,,,,Ruelle sans revêtement (gravier et végétation)
104003322,Rivière-Des-Prairies - Pointe-Aux-Trembles,5e avenue (P.-A.-T.),6e avenue (P.-A.-T.),34,4.3,,,,,,Ruelle sans revêtement (gravier et végétation)
104003323,Rivière-Des-Prairies - Pointe-Aux-Trembles,79e avenue,80e avenue,40,3.7,,,,,,Ruelle sans revêtement (gravier)
104003324,Rivière-Des-Prairies - Pointe-Aux-Trembles,48e avenue,47e avenue,35,4.5,,,,,,Ruelle sans revêtement (terre et végétation)
104003325,Rivière-Des-Prairies - Pointe-Aux-Trembles,1re avenue,avenue Marien,35,4.5,,,,,,Ruelle sans revêtement (gravier)
104003326,Rivière-Des-Prairies - Pointe-Aux-Trembles,1re avenue,avenue Saint-Cyr,35,4.5,,,,,,Ruelle sans revêtement (gravier)
104003327,Rivière-Des-Prairies - Pointe-Aux-Trembles,1re avenue,avenue Marien,35,4.6,,,,,,Ruelle sans revêtement (gravier)
104003328,Rivière-Des-Prairies - Pointe-Aux-Trembles,avenue Saint-Cyr,1e avenue,35,4.6,,,,,,Ruelle sans revêtement (gravier)
104003329,Rivière-Des-Prairies - Pointe-Aux-Trembles,1re avenue,avenue Marien,34,4.7,,,,,,Ruelle sans revêtement (gravier)
104003330,Rivière-Des-Prairies - Pointe-Aux-Trembles,avenue Marien,1e avenue,43,3.9,,,,,,Ruelle sans revêtement (gravier)
104003331,Rivière-Des-Prairies - Pointe-Aux-Trembles,5e avenue (P.-A.-T.),rue Notre-Dame Est,39,4.3,,,,,,Ruelle sans revêtement (gravier et végétation)
104006277,Villeray - St-Michel - Parc-Extension,avenue Beaumont,rue Jean-Talon Ouest,112,6.6,Béton,0,Très bon,Très bon,0.5,
104006278,Villeray - St-Michel - Parc-Extension,rue Gounod,rue du Rosaire,161,4.6,Asphalte,0,Très bon,Très bon,0.5,
104006279,Villeray - St-Michel - Parc-Extension,rue Jarry Est,rue Guizot Est,184,4,Asphalte,0,Très bon,Très bon,0.5,
104006280,Villeray - St-Michel - Parc-Extension,rue Jean-Talon Est,rue De Castelnau Est,185,4,Asphalte,0,Très bon,Très bon,0.5,
104006281,Villeray - St-Michel - Parc-Extension,rue Jarry Est,rue Mistral,173,4.3,Asphalte,0,Très bon,Passable,2.5,
104003334,Rivière-Des-Prairies - Pointe-Aux-Trembles,avenue Clément-Ader,avenue Charles-Renard,58,3,,,,,,Ruelle sans revêtement (gravier et végétation)
104003335,Rivière-Des-Prairies - Pointe-Aux-Trembles,2e avenue (P.-A.-T.),1e avenue,39,4.6,,,,,,Ruelle sans revêtement (gravier)
104003336,Rivière-Des-Prairies - Pointe-Aux-Trembles,2e avenue (P.-A.-T.),1e avenue,39,4.6,,,,,,Ruelle sans revêtement (gravier)
104003337,Rivière-Des-Prairies - Pointe-Aux-Trembles,1re avenue,2e avenue (P.-A.-T.),39,4.6,,,,,,Ruelle sans revêtement (gravier)
104003338,Rivière-Des-Prairies - Pointe-Aux-Trembles,1re avenue,2e avenue (P.-A.-T.),39,4.6,,,,,,Ruelle sans revêtement (gravier)
104003339,Rivière-Des-Prairies - Pointe-Aux-Trembles,2e avenue (P.-A.-T.),1e avenue,39,4.6,,,,,,Ruelle sans revêtement (gravier)
104003340,Rivière-Des-Prairies - Pointe-Aux-Trembles,2e avenue (P.-A.-T.),1e avenue,39,4.6,,,,,,Ruelle sans revêtement (gravier)
104003341,Rivière-Des-Prairies - Pointe-Aux-Trembles,1re avenue,2e avenue (P.-A.-T.),39,4.6,,,,,,Ruelle sans revêtement (gravier)
104003923,Rosemont - La Petite-Patrie,31e avenue,30e avenue,31,4.4,Béton,0,Très bon,Très bon,0.5,
104003924,Rosemont - La Petite-Patrie,avenue De Gaspé,rue Alma,23,6,Béton,0,Très bon,Bon,1.5,
104003925,Rosemont - La Petite-Patrie,boulevard Saint-Michel,10e avenue,32,4.2,Béton,0,Bon,Très bon,2,
104003926,Rosemont - La Petite-Patrie,6e avenue,3e avenue,33,4.2,Béton,0,Très bon,Très bon,0.5,
104003927,Rosemont - La Petite-Patrie,27e avenue,26e avenue,30,4.6,Béton,0,Très bon,Bon,1.5,
104003928,Rosemont - La Petite-Patrie,21e avenue,boulevard Pie-IX,37,3.7,Aucun,,,,,Ruelle sans revêtement
104003929,Rosemont - La Petite-Patrie,-Rue saint Zotique,rue Augier,32,4.3,Asphalte,0,Très bon,Très bon,0.5,
104004125,Rosemont - La Petite-Patrie,rue Rachel Est,rue Sherbrooke Est,30,5.5,Béton,0,Très bon,Très bon,0.5,
104004126,Rosemont - La Petite-Patrie,rue Garnier,rue De Lanaudière,36,4.5,Béton,0,Très bon,Très bon,0.5,
104004127,Rosemont - La Petite-Patrie,rue Chambord,rue De Normanville,38,4.3,Asphalte,0,Très bon,Passable,2.5,
104004128,Rosemont - La Petite-Patrie,rue De Lanaudière,rue Chambord,38,4.4,Béton,0,Passable,Très bon,3,Revêtement mixte asphalte et béton
104004129,Rosemont - La Petite-Patrie,16e avenue,15e avenue,29,5.7,Béton,0,Bon,Mauvais,3,
104004130,Rosemont - La Petite-Patrie,16e avenue,15e avenue,38,4.3,Béton,1,Très bon,Très bon,0.5,Bac à fleurs à l'entrée de la ruelle
104003722,Rosemont - La Petite-Patrie,13e avenue,12e avenue,25,4.5,Béton,1,Très bon,Très bon,0.5,Bac à fleurs à l'entrée de la ruelle
104003723,Rosemont - La Petite-Patrie,30e avenue,29e avenue,29,4,Aucun,,,,,Ruelle sans revêtement
104003724,Rosemont - La Petite-Patrie,avenue Charlemagne,avenue Jeanne-d'Arc,28,4.1,Béton,0,Très bon,Bon,1.5,
104003725,Rosemont - La Petite-Patrie,23e avenue,24e avenue,27,4.3,Béton,0,Très bon,Très bon,1.5,
104003726,Rosemont - La Petite-Patrie,rue Saint-Zotique Ouest,avenue Beaumont,27,4.3,Béton,0,Bon,Très bon,2,
104003727,Rosemont - La Petite-Patrie,25e avenue,26e avenue,27,4.2,Béton,0,Très bon,Très bon,0.5,
104003728,Rosemont - La Petite-Patrie,24e avenue,23e avenue,27,4.2,Béton,0,Très bon,Très bon,0.5,
104003729,Rosemont - La Petite-Patrie,-9e avenue,8e avenue,24,4.8,Béton,0,Très bon,Très bon,0.5,
104003730,Rosemont - La Petite-Patrie,avenue Bourbonnière,18e avenue,28,4.2,Béton,0,Très bon,Très bon,0.5,Revêtement mixte asphalte et béton
104003930,Rosemont - La Petite-Patrie,31e avenue,30e avenue,30,4.5,Béton,0,Très bon,Très bon,0.5,
104003931,Rosemont - La Petite-Patrie,26e avenue,27e avenue,30,4.5,Béton,0,Très bon,Très bon,1.5,
104003932,Rosemont - La Petite-Patrie,30e avenue,29e avenue,30,4.5,Béton,0,Très bon,Très bon,0.5,Bac à fleurs à l'entrée de la ruelle
104003933,Rosemont - La Petite-Patrie,boulevard Pie-IX,avenue Jeanne-d'Arc,32,4.3,Asphalte,0,Très bon,Très bon,0.5,
104003521,Rosemont - La Petite-Patrie,6e avenue,5e avenue,26,3.8,Béton,1,Très bon,Très bon,0.5,Bac à fleurs à l'entrée de la ruelle
104003522,Rosemont - La Petite-Patrie,boulevard Pie-IX,avenue Jeanne-d'Arc,27,3.6,Asphalte,0,Très bon,Très bon,0.5,
104003523,Rosemont - La Petite-Patrie,rue Lafond,13e avenue,27,3.6,Béton,0,Très bon,Très bon,0.5,
104003524,Rosemont - La Petite-Patrie,rue Clark,boulevard Saint-Laurent,27,3.6,Asphalte,0,Très bon,Très bon,0.5,
104003525,Rosemont - La Petite-Patrie,8e av,7e av,26,3.7,Béton,0,Bon,Bon,2.5,
104003526,Rosemont - La Petite-Patrie,rue Waverly,rue Saint-Urbain,28,3.5,Asphalte,0,Passable,Bon,2.5,
104003527,Rosemont - La Petite-Patrie,rue De La Roche,rue de la normanville,37,2.6,Asphalte,0,Bon,Très bon,1.5,
104003528,Rosemont - La Petite-Patrie,8e avenue,7e avenue,27,3.7,Béton,0,Très bon,Très bon,1.5,
104003529,Rosemont - La Petite-Patrie,2e avenue,1re avenue,26,3.7,Béton,1,Bon,Très bon,1.5,Bac à fleurs à l'entrée de la ruelle
104003530,Rosemont - La Petite-Patrie,4e avenue,5e avenue,26,3.7,Béton,0,Très bon,Très bon,0.5,Bac à fleurs à l'entrée de la ruelle
104003531,Rosemont - La Petite-Patrie,10e avenue,9e avenue,26,3.8,Béton,0,Passable,Très bon,3,Revêtement mixte asphalte et béton
104003532,Rosemont - La Petite-Patrie,rue de Bordeaux,avenue De Lorimier,24,4,Béton,0,Passable,Bon,2.5,
104003731,Rosemont - La Petite-Patrie,rue des Carrières,boulevard Rosemont,25,4.6,Béton,,,,,Obstruction visuelle
104003332,Rivière-Des-Prairies - Pointe-Aux-Trembles,1re avenue,2e avenue (P.-A.-T.),37,4.6,,,,,,Ruelle sans revêtement (gravier)
104003333,Rivière-Des-Prairies - Pointe-Aux-Trembles,6e avenue (P.-A.-T.),5e avenue (P.-A.-T.),39,4.3,Asphalte,0,Très bon,Très bon,0.5,Revêtement mixte asphalte et gravier
104003533,Rosemont - La Petite-Patrie,rue Chabot,rue de Bordeaux,26,3.7,Béton,0,Bon,Très bon,1.5,Bac à fleurs à l'entrée de la ruelle
104003534,Rosemont - La Petite-Patrie,12e avenue,boulevard Saint-Michel,28,3.5,Béton,1,Très bon,Très bon,0.5,Bac à fleurs à l'entrée de la ruelle
104003535,Rosemont - La Petite-Patrie,10e avenue,-9e avenue,27,3.6,Béton,0,Bon,Très bon,2,
104003536,Rosemont - La Petite-Patrie,6e avenu,5e avenue,27,3.6,Béton,0,Très bon,Très bon,1.5,Bac à fleurs à l'entrée de la ruelle - présence de pavé au centre de la ruelle
104003537,Rosemont - La Petite-Patrie,5e av,4e avenue,27,3.7,Asphalte,0,Très bon,Très bon,1.5,
104003538,Rosemont - La Petite-Patrie,29e avenue,28e avenue,30,3.3,Béton,0,Passable,Bon,3.5,Dégradation prononcée du revêtement
104003539,Rosemont - La Petite-Patrie,rue D'Iberville,rue Molson,24,4,Asphalte,0,Très bon,Très bon,1.5,
104003540,Rosemont - La Petite-Patrie,avenue Alexandra,rue Marconi,27,3.6,Béton,0,Très bon,Très bon,0.5,
104003541,Rosemont - La Petite-Patrie,2e avenue,1e a,26,3.7,Asphalte,0,Bon,Très bon,2,
104003542,Rosemont - La Petite-Patrie,14e avenue,rue Lafond,28,3.5,Béton,0,Très bon,Très bon,0.5,
104003543,Rosemont - La Petite-Patrie,rue Waverly,avenue Alexandra,29,3.4,Béton,0,Très bon,Très bon,0.5,
104003342,Rivière-Des-Prairies - Pointe-Aux-Trembles,1re avenue,2e avenue (P.-A.-T.),39,4.6,,,,,,Ruelle sans revêtement (gravier)
104003343,Rivière-Des-Prairies - Pointe-Aux-Trembles,1re avenue,2e avenue (P.-A.-T.),41,4.6,,,,,,Ruelle sans revêtement (gravier)
104003344,Rivière-Des-Prairies - Pointe-Aux-Trembles,1re avenue (P.-A.-T.),2e avenue (P.-A.-T.),39,4.9,Asphalte,0,Très bon,Très bon,0.5,
104003345,Rivière-Des-Prairies - Pointe-Aux-Trembles,1re avenue,2e avenue (P.-A.-T.),40,4.9,,,,,,Ruelle sans revêtement (gravier)
104003346,Rivière-Des-Prairies - Pointe-Aux-Trembles,80e avenue,81e avenue,70,2.8,,,,,,Ruelle sans revêtement (gravier)
104003546,Rosemont - La Petite-Patrie,5e ave,4e ave,26,3.7,Asphalte,0,Très bon,Très bon,1.5,
104003547,Rosemont - La Petite-Patrie,16e avenue,15e avenue,33,3,Béton,0,Très bon,Très bon,0.5,
104003548,Rosemont - La Petite-Patrie,7e avenue,6e avenu,26,3.8,Asphalte,0,Très bon,Très bon,1.5,
104003549,Rosemont - La Petite-Patrie,boulevard Saint-Michel,10e avenue,30,3.3,Béton,0,Très bon,Bon,1.5,
104003550,Rosemont - La Petite-Patrie,rue Clark,boulevard Saint-Laurent,28,3.5,Béton,0,Très bon,Très bon,0.5,
104003551,Rosemont - La Petite-Patrie,rue Clark,rue Saint-Urbain,30,3.3,Asphalte,0,Très bon,Très bon,0.5,
104003552,Rosemont - La Petite-Patrie,5e avenue,4e avenue,27,3.7,Béton,1,Très bon,Très bon,1.5,
104003553,Rosemont - La Petite-Patrie,-9e avenue,10e avenue,27,3.7,Asphalte,0,Bon,Très bon,2,
104004131,Rosemont - La Petite-Patrie,rue De Normanville,rue Chambord,38,4.3,Asphalte,0,Très bon,Très bon,0.5,
104004132,Rosemont - La Petite-Patrie,boulevard Saint-Michel,10e avenue,34,4.8,Béton,0,Très bon,Très bon,0.5,
104004133,Rosemont - La Petite-Patrie,13e avenue,12e avenue,32,5.2,Béton,1,Très bon,Très bon,0.5,
104004134,Rosemont - La Petite-Patrie,30e avenue,31e avenue,29,5.7,Béton,0,Très bon,Très bon,0.5,
104004135,Rosemont - La Petite-Patrie,17e avenue,16e avenue,29,5.7,Béton,0,Passable,Passable,2.5,
104004136,Rosemont - La Petite-Patrie,16e avenue,15e avenue,36,4.6,Béton,0,Très bon,Très bon,0.5,
